file_name,folder,mean_r,mean_g,mean_b,var_r,var_g,var_b,overall_var
..\HAM10000_images_part_1\ISIC_0028098.jpg,HAM10000_images_part_1,164.2804037037037,126.8363962962963,110.9893037037037,1294.4944885777643,999.3388079022085,1063.531152255912,1618.3576355313157
..\HAM10000_images_part_1\ISIC_0028099.jpg,HAM10000_images_part_1,211.65464814814814,119.78764814814815,131.96922222222221,422.50191357990394,822.2455622465706,1030.6178527283948,2418.19994739811
..\HAM10000_images_part_1\ISIC_0028100.jpg,HAM10000_images_part_1,160.3052962962963,140.36366296296296,157.28652592592593,118.60901639368998,171.47327147159126,204.2735399308093,241.80360986684806
..\HAM10000_images_part_1\ISIC_0028101.jpg,HAM10000_images_part_1,180.08012962962962,120.69411111111111,130.0612111111111,1129.1495755387516,1468.5464468024688,3491.0700494961725,2709.1813536851337
..\HAM10000_images_part_1\ISIC_0028102.jpg,HAM10000_images_part_1,203.24906296296297,115.90497777777777,100.63111481481481,591.3041565293689,1051.8430078143206,662.6499792757068,2812.234979960275
..\HAM10000_images_part_1\ISIC_0028103.jpg,HAM10000_images_part_1,155.90645925925926,121.37225555555555,135.83933703703704,207.6248871668587,341.31157765321,507.0207466715913,552.4965223108127
..\HAM10000_images_part_1\ISIC_0028104.jpg,HAM10000_images_part_1,185.24890740740742,151.16171481481481,151.85045925925925,487.4025302877229,941.3417335038546,1407.590230159451,1198.5412098124314
..\HAM10000_images_part_1\ISIC_0028105.jpg,HAM10000_images_part_1,185.9130888888889,127.85094074074074,147.9806,2641.3283797920994,2679.58209244834,3118.3951347511115,3392.578529305745
..\HAM10000_images_part_1\ISIC_0028106.jpg,HAM10000_images_part_1,201.68432962962962,145.39496666666668,171.3859111111111,119.39871888393692,410.70721244333333,615.5461170587655,910.9968761968664
..\HAM10000_images_part_1\ISIC_0028107.jpg,HAM10000_images_part_1,194.49424444444443,142.64404444444443,148.50824074074075,329.9795890958025,701.7870734202471,807.3618061642662,1150.5477756577216
..\HAM10000_images_part_1\ISIC_0028108.jpg,HAM10000_images_part_1,250.82215925925925,174.90016296296295,183.23458888888888,104.74223563389576,921.6863140475172,1719.3206458309878,2070.9932702485057
..\HAM10000_images_part_1\ISIC_0028109.jpg,HAM10000_images_part_1,187.05296296296297,163.64142592592592,184.7264148148148,912.0211504801098,984.2111690778462,1430.4634622575584,1219.7974438459246
..\HAM10000_images_part_1\ISIC_0028110.jpg,HAM10000_images_part_1,233.1200111111111,221.53137037037038,223.5404851851852,1072.890993629506,2484.904941825789,3133.7871165053357,2256.094401044938
..\HAM10000_images_part_1\ISIC_0028111.jpg,HAM10000_images_part_1,242.78952222222222,159.42113703703703,162.2142037037037,220.23065836432096,752.6777213738134,1348.645313069616,2268.3479891748684
..\HAM10000_images_part_1\ISIC_0028112.jpg,HAM10000_images_part_1,184.87959629629628,99.82821481481481,99.22907037037037,1111.0790622073935,1984.644275035336,1934.974167506159,3295.8001746231284
..\HAM10000_images_part_1\ISIC_0028113.jpg,HAM10000_images_part_1,196.4268148148148,149.82474074074074,153.63436666666666,421.75911800274355,866.857017525377,911.3084418951853,1179.6926564980934
..\HAM10000_images_part_1\ISIC_0028114.jpg,HAM10000_images_part_1,191.04373333333334,142.80398518518518,152.64671851851853,3335.373168877037,2986.1135633775584,4240.170473676323,3953.695007261084
..\HAM10000_images_part_1\ISIC_0028115.jpg,HAM10000_images_part_1,195.20364444444445,143.85763703703705,123.96128518518519,675.758240051358,1236.365821675665,1874.3932678297804,2163.0336705766676
..\HAM10000_images_part_1\ISIC_0028116.jpg,HAM10000_images_part_1,179.91282222222222,144.86967037037036,146.0184962962963,241.2431778128395,912.2925364098627,1497.3880875166528,1147.882114212332
..\HAM10000_images_part_1\ISIC_0028117.jpg,HAM10000_images_part_1,182.83377777777778,148.2068888888889,147.40047037037036,264.45988869135806,693.7397821728395,836.0467753343074,870.8811508193118
..\HAM10000_images_part_1\ISIC_0028118.jpg,HAM10000_images_part_1,189.92247777777777,172.2384851851852,165.10422962962963,824.5264606754322,1703.3861359275581,2104.5416472954184,1652.9921521316808
..\HAM10000_images_part_1\ISIC_0028119.jpg,HAM10000_images_part_1,191.11077407407407,118.83455185185186,143.19686666666666,185.18041428969823,499.2307639473113,656.3952583303703,1348.3929460666607
..\HAM10000_images_part_1\ISIC_0028120.jpg,HAM10000_images_part_1,183.41692962962964,157.56822962962963,173.56101851851852,377.7049437580109,789.7280854583814,1019.62669896262,842.4714173890809
..\HAM10000_images_part_1\ISIC_0028121.jpg,HAM10000_images_part_1,144.03907407407408,109.21782962962963,125.03425555555556,344.02191025377226,487.7903502524553,703.3445339643212,714.3702115626139
..\HAM10000_images_part_1\ISIC_0028122.jpg,HAM10000_images_part_1,213.6386925925926,163.67655555555555,155.6447037037037,417.13496436476,1457.8624059135802,1464.3601052825786,1771.3445506005648
..\HAM10000_images_part_1\ISIC_0028123.jpg,HAM10000_images_part_1,140.2705777777778,106.60955185185185,121.35276666666667,3220.7388765550627,2585.441768762126,3277.15936679,3217.592295890986
..\HAM10000_images_part_1\ISIC_0028124.jpg,HAM10000_images_part_1,162.99444814814814,138.13227037037038,141.35524444444445,1043.6530025102743,971.7840564009738,1159.8814902735805,1180.3029144689833
..\HAM10000_images_part_1\ISIC_0028125.jpg,HAM10000_images_part_1,187.24272592592592,91.53261851851852,91.8661925925926,369.0149211619205,876.9379434396569,945.1769548369821,2758.9565000667217
..\HAM10000_images_part_1\ISIC_0028126.jpg,HAM10000_images_part_1,181.64862962962962,136.2468111111111,161.18151851851852,1447.3303166406035,2039.832265756914,4826.497117694101,3115.8829439767715
..\HAM10000_images_part_1\ISIC_0028127.jpg,HAM10000_images_part_1,180.74758888888888,115.18335925925926,113.08908518518518,1450.0521738161726,2615.0059386413022,3637.5809490149654,3554.29383318506
..\HAM10000_images_part_1\ISIC_0028128.jpg,HAM10000_images_part_1,181.27877037037038,157.3728,176.16984074074074,512.5782648583815,946.8729164562963,1122.8367652338957,966.4210179515914
..\HAM10000_images_part_1\ISIC_0028129.jpg,HAM10000_images_part_1,223.8878962962963,127.06661851851852,121.67706666666666,630.0946327596157,835.8442471581753,765.7220473955555,2949.4937305780686
..\HAM10000_images_part_1\ISIC_0028130.jpg,HAM10000_images_part_1,192.01770370370372,167.55513333333334,158.11262592592593,294.95604954183824,603.2572343896295,824.2668154008095,778.2858769309172
..\HAM10000_images_part_1\ISIC_0028131.jpg,HAM10000_images_part_1,182.8763037037037,159.8143074074074,174.31951851851852,248.36286959665293,465.0476775203155,583.1138782866941,522.7831857182975
..\HAM10000_images_part_1\ISIC_0028132.jpg,HAM10000_images_part_1,204.1229037037037,163.52101851851853,169.69057037037038,40.811109494430724,148.89490637002743,247.52464589689984,464.87266830061094
..\HAM10000_images_part_1\ISIC_0028133.jpg,HAM10000_images_part_1,202.00534444444443,92.92971481481482,87.07987777777778,304.7395158813581,588.0634562890397,613.8738454665432,3295.5118793246625
..\HAM10000_images_part_1\ISIC_0028134.jpg,HAM10000_images_part_1,196.7890037037037,111.18881481481482,111.21467407407407,2215.3998324148006,2909.243608224965,3259.6922261530317,4422.596210939293
..\HAM10000_images_part_1\ISIC_0028135.jpg,HAM10000_images_part_1,222.68463703703705,196.25145555555557,205.10486666666668,466.3204573127024,1071.0876626961729,1268.8814400192587,1056.1125530994038
..\HAM10000_images_part_1\ISIC_0028136.jpg,HAM10000_images_part_1,210.65032962962962,142.49952592592592,134.9036925925926,574.4194454469001,1270.344777553032,1314.9915063647597,2213.2276600003593
..\HAM10000_images_part_1\ISIC_0028137.jpg,HAM10000_images_part_1,179.68774074074074,117.81661481481481,123.86748518518519,189.16908674759944,361.3114661701508,546.2257768608915,1141.1854639115845
..\HAM10000_images_part_1\ISIC_0028138.jpg,HAM10000_images_part_1,192.69316666666666,114.8775,125.23186666666666,1187.1219162685184,1427.709782638889,1813.1253267377772,2666.37655138568
..\HAM10000_images_part_1\ISIC_0028139.jpg,HAM10000_images_part_1,185.62547037037038,156.0320888888889,161.3427,288.17862755652953,540.4834665995062,679.261871524815,668.5995168649598
..\HAM10000_images_part_1\ISIC_0028140.jpg,HAM10000_images_part_1,215.57952962962963,139.9111888888889,150.16855555555554,583.7932898528258,624.7655533272839,744.0724112469137,1774.1556282212832
..\HAM10000_images_part_1\ISIC_0028141.jpg,HAM10000_images_part_1,213.74895925925927,179.29013703703703,193.3148111111111,382.16064891685863,1262.350876055295,1481.4071124828395,1242.156914970241
..\HAM10000_images_part_1\ISIC_0028142.jpg,HAM10000_images_part_1,224.93184074074074,148.40752592592594,165.40046296296296,1208.8688691301916,1980.2090855826614,2524.6046183041835,2981.084814021467
..\HAM10000_images_part_1\ISIC_0028143.jpg,HAM10000_images_part_1,219.80234074074073,127.01874074074074,127.70448148148148,178.84381229871062,533.8484710068586,648.8610613978053,2352.88248706355
..\HAM10000_images_part_1\ISIC_0028144.jpg,HAM10000_images_part_1,217.48613703703703,127.73897407407408,125.25744444444445,424.2761337441837,1008.820935836365,1315.8814112469142,2757.086492113855
..\HAM10000_images_part_1\ISIC_0028145.jpg,HAM10000_images_part_1,172.88636666666667,153.70156296296295,163.4742185185185,1800.546654132222,2072.990957557147,2427.6396982781757,2161.7424391580553
..\HAM10000_images_part_1\ISIC_0028146.jpg,HAM10000_images_part_1,215.4961,185.34797037037038,192.66925185185184,1557.2233477529633,2840.017079584308,3069.262198255089,2653.6759728724146
..\HAM10000_images_part_1\ISIC_0028147.jpg,HAM10000_images_part_1,189.83476666666667,141.72863703703703,124.76207037037037,100.1357460937037,268.0840658460357,552.5842894913443,1066.5480222178262
..\HAM10000_images_part_1\ISIC_0028148.jpg,HAM10000_images_part_1,198.69175185185185,149.72347407407406,140.96786296296295,1334.7866830791631,1632.3803482271055,2468.210156099739,2456.97020723616
..\HAM10000_images_part_1\ISIC_0028149.jpg,HAM10000_images_part_1,222.63892962962964,142.9273037037037,148.5782888888889,236.0897652246777,422.6972263596161,583.8278115906173,1733.1888730857474
..\HAM10000_images_part_1\ISIC_0028150.jpg,HAM10000_images_part_1,172.5704925925926,141.05593333333334,132.38422592592593,327.6945863499451,754.5166788696297,1057.3885593267357,1011.3446063231576
..\HAM10000_images_part_1\ISIC_0028151.jpg,HAM10000_images_part_1,187.5767888888889,160.9003111111111,151.5852925925926,474.944592355432,830.2994695328396,1010.8186066551303,1004.6644275450146
..\HAM10000_images_part_1\ISIC_0028152.jpg,HAM10000_images_part_1,200.94677037037036,96.26796666666667,105.86748888888889,130.99161105097397,446.5553086803703,633.1217519165434,2635.764283745768
..\HAM10000_images_part_1\ISIC_0028153.jpg,HAM10000_images_part_1,204.83405185185185,130.09102222222222,146.1648111111111,297.1004019528669,344.1615297698766,422.06922618654323,1386.3289389203458
..\HAM10000_images_part_1\ISIC_0028154.jpg,HAM10000_images_part_1,177.87633333333332,149.64426296296296,151.91037037037037,783.5453880370371,649.5638919012208,878.4090109739369,934.552349501111
..\HAM10000_images_part_1\ISIC_0028155.jpg,HAM10000_images_part_1,225.87727407407408,181.3690962962963,193.40063703703703,1341.3126864952535,2977.342279035173,2478.866430705295,2619.2257781818857
..\HAM10000_images_part_1\ISIC_0028156.jpg,HAM10000_images_part_1,196.2055222222222,152.03797777777777,146.04483703703704,422.68739394950614,1098.5929354661735,2047.0323748252947,1689.7469076844984
..\HAM10000_images_part_1\ISIC_0028157.jpg,HAM10000_images_part_1,225.58572222222222,134.90708148148147,151.86224814814815,227.8398591080247,543.7569883711386,926.6103985013854,2115.54065897501
..\HAM10000_images_part_1\ISIC_0028158.jpg,HAM10000_images_part_1,216.59762962962964,185.20038518518518,185.8567962962963,273.5457573443072,595.5805050368176,807.6651408473937,773.5100975515911
..\HAM10000_images_part_1\ISIC_0028159.jpg,HAM10000_images_part_1,175.11933333333334,146.7712962962963,146.16063703703705,449.72681881481475,411.09711683813447,629.7538698164061,679.3692906859258
..\HAM10000_images_part_1\ISIC_0028160.jpg,HAM10000_images_part_1,220.65352962962962,131.9851111111111,144.26277037037036,114.16422124541839,422.9574449876544,634.3472998806037,1929.1982620009744
..\HAM10000_images_part_1\ISIC_0028161.jpg,HAM10000_images_part_1,225.94064074074075,147.9455,155.19858888888888,511.2603468487106,1030.428389009259,1293.3886254161728,2182.835473514511
..\HAM10000_images_part_1\ISIC_0028162.jpg,HAM10000_images_part_1,213.96703703703704,111.08588518518519,109.87148518518518,133.41155048010975,712.1190866979287,677.8994135720027,2888.020026812833
..\HAM10000_images_part_1\ISIC_0028163.jpg,HAM10000_images_part_1,203.2795074074074,161.52717037037036,162.88448518518518,76.59833857216735,917.4381951043072,704.1698748460768,941.2752219402591
..\HAM10000_images_part_1\ISIC_0028164.jpg,HAM10000_images_part_1,190.3789111111111,95.67906666666667,88.3499925925926,475.2098930365432,912.943209202963,808.6162088888342,2891.3315568920834
..\HAM10000_images_part_1\ISIC_0028165.jpg,HAM10000_images_part_1,167.27614074074074,124.34666296296297,123.46328518518519,363.8101759209328,525.3921396049244,639.5943557260766,927.7418604731962
..\HAM10000_images_part_1\ISIC_0028166.jpg,HAM10000_images_part_1,217.7241185185185,182.8357962962963,194.6355,28.55593385262004,249.56746306961588,555.4653582685185,487.8087339603048
..\HAM10000_images_part_1\ISIC_0028167.jpg,HAM10000_images_part_1,205.11875925925926,180.70909259259258,174.10287407407407,206.91625549759948,668.320065472908,1040.1880095174758,816.414675019637
..\HAM10000_images_part_1\ISIC_0028168.jpg,HAM10000_images_part_1,219.79354814814815,167.25464074074074,175.86414444444443,34.5111405958299,207.14860624130316,438.26319882358024,756.0024102592591
..\HAM10000_images_part_1\ISIC_0028169.jpg,HAM10000_images_part_1,224.22766666666666,132.39367777777778,133.1307962962963,731.3947827037036,1229.0085103998765,1429.0791775140608,2989.012451342655
..\HAM10000_images_part_1\ISIC_0028170.jpg,HAM10000_images_part_1,207.05525555555556,170.71563703703703,181.9573,569.629439416173,1441.674093260851,2161.5742100433336,1621.7203846082236
..\HAM10000_images_part_1\ISIC_0028171.jpg,HAM10000_images_part_1,213.92071851851853,130.68810740740741,134.82198518518518,764.7326700022495,960.0713637514266,938.6333847997805,2354.630929828135
..\HAM10000_images_part_1\ISIC_0028172.jpg,HAM10000_images_part_1,199.9288925925926,116.41574814814815,136.61278148148148,83.54872521809327,166.76169421805213,234.67311737447184,1427.3606652369817
..\HAM10000_images_part_1\ISIC_0028173.jpg,HAM10000_images_part_1,194.2916962962963,144.3024037037037,133.55094814814814,351.94836512257893,667.4172001481344,798.6235746565707,1306.4365639832815
..\HAM10000_images_part_1\ISIC_0028174.jpg,HAM10000_images_part_1,217.11254814814814,173.70234074074074,162.59771481481482,577.911088469904,1136.3325767431547,1564.0635703334842,1646.0608426788463
..\HAM10000_images_part_1\ISIC_0028175.jpg,HAM10000_images_part_1,241.54517407407408,160.53066666666666,179.12636296296296,211.8778555993279,620.3432225185186,1215.5912398089988,1883.188362834896
..\HAM10000_images_part_1\ISIC_0028176.jpg,HAM10000_images_part_1,215.04414444444444,118.33777037037036,114.82612962962963,227.30029941617283,687.5414519176406,687.6296542794925,2690.613235278792
..\HAM10000_images_part_1\ISIC_0028177.jpg,HAM10000_images_part_1,232.64916296296298,144.6389925925926,147.55485555555555,135.10858004010973,442.70388846661166,691.6163612383951,2089.2911097580104
..\HAM10000_images_part_1\ISIC_0028178.jpg,HAM10000_images_part_1,212.9911888888889,122.50717037037037,115.0982037037037,563.4782890309875,1044.6445930302332,1097.1880930696161,2882.3577631318644
..\HAM10000_images_part_1\ISIC_0028179.jpg,HAM10000_images_part_1,200.70444814814815,166.32027407407406,158.04209259259258,203.00248243620027,1140.2105208137727,1741.4710171025376,1369.4364842225277
..\HAM10000_images_part_1\ISIC_0028180.jpg,HAM10000_images_part_1,156.59501851851851,123.64506666666666,136.64346296296296,74.74017888854594,128.3021112177778,190.51390726714672,314.82119939130627
..\HAM10000_images_part_1\ISIC_0028181.jpg,HAM10000_images_part_1,204.1110185185185,102.99198148148149,103.95079629629629,477.90869340706445,1549.156087555213,1725.0779678844308,3501.6085932546493
..\HAM10000_images_part_1\ISIC_0028182.jpg,HAM10000_images_part_1,196.5854037037037,104.41706296296296,111.1127,524.1980913925789,1206.9310103367764,1362.4300061174074,2791.7883324660484
..\HAM10000_images_part_1\ISIC_0028183.jpg,HAM10000_images_part_1,210.9979962962963,178.48044074074073,156.00157777777778,239.6785107999863,1093.719484102044,1499.5655456587656,1454.0208189958594
..\HAM10000_images_part_1\ISIC_0028184.jpg,HAM10000_images_part_1,199.35355185185185,98.8611074074074,111.14707777777778,339.14504182879296,992.1640903292043,1091.6702977569137,2810.9996462984896
..\HAM10000_images_part_1\ISIC_0028185.jpg,HAM10000_images_part_1,212.62191851851853,159.2850925925926,168.15257777777776,412.45899513410154,1076.4588814729077,1466.6507422439502,1529.7419350923312
..\HAM10000_images_part_1\ISIC_0028186.jpg,HAM10000_images_part_1,210.2824037037037,161.97048148148147,161.7851037037037,73.08719999998631,1390.433158286694,2593.89307143369,1873.1449544641832
..\HAM10000_images_part_1\ISIC_0028187.jpg,HAM10000_images_part_1,208.02027407407408,114.4474925925926,130.16026296296297,158.57153711006856,380.24596149068583,542.2329861530726,2034.232152375211
..\HAM10000_images_part_1\ISIC_0028188.jpg,HAM10000_images_part_1,197.33801111111111,170.1334037037037,202.7440037037037,1649.177552192469,901.6773256740603,703.3641510814675,1288.3804154784802
..\HAM10000_images_part_1\ISIC_0028189.jpg,HAM10000_images_part_1,194.07956666666666,96.83013703703703,97.61591851851851,798.2360358122222,1322.8557280552952,1433.7779703044716,3269.7681813767363
..\HAM10000_images_part_1\ISIC_0028190.jpg,HAM10000_images_part_1,211.7601185185185,141.79688148148148,130.60105925925927,88.97577539336078,418.4928243489164,530.265661100192,1635.5774060341782
..\HAM10000_images_part_1\ISIC_0028191.jpg,HAM10000_images_part_1,222.13314444444444,128.3970148148148,123.15565555555555,287.5174392235803,689.5084977553362,736.3010120887653,2638.939777642281
..\HAM10000_images_part_1\ISIC_0028192.jpg,HAM10000_images_part_1,228.64321481481483,148.24564444444445,148.83925925925925,209.18637840570645,694.7786217698764,1177.750725377229,2119.771133219838
..\HAM10000_images_part_1\ISIC_0028193.jpg,HAM10000_images_part_1,205.4354,110.10082592592593,103.64799259259259,349.1081231362964,899.3411933919203,1199.1853500443897,2981.544486483583
..\HAM10000_images_part_1\ISIC_0028194.jpg,HAM10000_images_part_1,196.28282962962962,165.06462962962962,188.77307407407406,747.1203259191221,1316.9629118998628,1628.5845564759948,1407.8962400671608
..\HAM10000_images_part_1\ISIC_0028195.jpg,HAM10000_images_part_1,168.84564814814814,144.86635555555554,160.4042259259259,440.11397180212623,450.6660280513579,656.3142643637724,614.3302545192439
..\HAM10000_images_part_1\ISIC_0028196.jpg,HAM10000_images_part_1,227.3302185185185,120.19624814814814,115.82602962962963,323.6693298041015,606.3936903680521,858.5600306065295,3255.0933010360054
..\HAM10000_images_part_1\ISIC_0028197.jpg,HAM10000_images_part_1,191.32646296296295,159.9927111111111,145.2950074074074,93.92603304492458,367.92335427950616,507.92897062957474,691.7840526333773
..\HAM10000_images_part_1\ISIC_0028198.jpg,HAM10000_images_part_1,163.58401851851852,126.09137407407407,123.76166666666667,1191.6873038515091,1161.5954470748832,1343.6668416666666,1565.3104898703918
..\HAM10000_images_part_1\ISIC_0028199.jpg,HAM10000_images_part_1,218.9970148148148,130.11462962962963,159.8424925925926,242.51179849607684,442.51158597393686,620.8077654906859,1800.0639090859793
..\HAM10000_images_part_1\ISIC_0028200.jpg,HAM10000_images_part_1,193.73682592592593,157.66442962962964,167.27785555555556,636.3538690363647,1238.6186962302334,1490.2809185124688,1354.385921887517
..\HAM10000_images_part_1\ISIC_0028201.jpg,HAM10000_images_part_1,158.41785925925925,130.49882222222223,143.03388148148147,405.11672697278453,643.2833319461729,698.9808890822495,712.8233284421522
..\HAM10000_images_part_1\ISIC_0028202.jpg,HAM10000_images_part_1,179.33256296296295,144.68145555555554,135.04770740740742,677.3676018756653,1326.2374220295062,1423.8523795588342,1504.11433221223
..\HAM10000_images_part_1\ISIC_0028203.jpg,HAM10000_images_part_1,225.26371481481482,131.03737407407408,145.7130148148148,164.45514708903977,363.04881428969827,423.93929876274353,2030.7357079395465
..\HAM10000_images_part_1\ISIC_0028204.jpg,HAM10000_images_part_1,194.9323185185185,109.71388888888889,121.44977037037037,1395.3749081059534,2346.79922191358,2661.835143650974,3556.847151782662
..\HAM10000_images_part_1\ISIC_0028205.jpg,HAM10000_images_part_1,196.8733037037037,167.7390074074074,172.16955925925927,223.11608878924557,524.8722976814265,690.472557065007,643.788314508421
..\HAM10000_images_part_1\ISIC_0028206.jpg,HAM10000_images_part_1,226.89685555555556,145.5522962962963,144.18488148148148,376.7530760383949,568.054183615912,580.5994706896571,2004.0331100690132
..\HAM10000_images_part_1\ISIC_0028207.jpg,HAM10000_images_part_1,218.81021481481483,143.8290888888889,149.13423333333333,881.7740408427435,1997.9450634661728,2025.0711999307407,2802.15856786919
..\HAM10000_images_part_1\ISIC_0028208.jpg,HAM10000_images_part_1,207.53691851851852,118.77872592592593,143.88698148148148,45.45797035632373,232.7923785248834,245.82397125891632,1570.219854953999
..\HAM10000_images_part_1\ISIC_0028209.jpg,HAM10000_images_part_1,141.00182222222222,96.98311111111111,109.19141111111111,3446.907796679507,2450.9471592098766,2998.4976988235803,3309.73885955225
..\HAM10000_images_part_1\ISIC_0028210.jpg,HAM10000_images_part_1,181.80997037037037,143.16708888888888,130.84896296296296,638.319673925048,1334.7918516735801,1821.7357804060357,1736.2860788345129
..\HAM10000_images_part_1\ISIC_0028211.jpg,HAM10000_images_part_1,177.52316296296297,127.14223333333334,144.0035259259259,186.52457458825785,438.1958770862963,953.9246764567353,964.6714121919202
..\HAM10000_images_part_1\ISIC_0028212.jpg,HAM10000_images_part_1,214.21054814814815,179.43177777777777,177.53727037037038,745.2203213291634,1905.1754494320985,2414.3517368454186,1972.4804280641958
..\HAM10000_images_part_1\ISIC_0028213.jpg,HAM10000_images_part_1,211.18375555555556,123.31344074074075,130.7574148148148,91.35029315506172,243.15362527241427,443.3032783538546,1842.046983439986
..\HAM10000_images_part_1\ISIC_0028214.jpg,HAM10000_images_part_1,170.28542592592592,154.55867407407408,148.84214074074075,3192.307520929698,3095.547009204884,2968.894539713526,3167.785685137594
..\HAM10000_images_part_1\ISIC_0028215.jpg,HAM10000_images_part_1,185.44008148148149,152.05052592592594,180.6728037037037,2023.7660097711382,1931.4841878715501,2332.9272425836903,2313.4840514972707
..\HAM10000_images_part_1\ISIC_0028216.jpg,HAM10000_images_part_1,196.80185555555556,171.02124444444445,169.5870111111111,354.56568322358015,1092.7234597846912,1574.2195327702473,1163.541191109739
..\HAM10000_images_part_1\ISIC_0028217.jpg,HAM10000_images_part_1,207.0326259259259,170.27782592592592,153.36485925925925,430.0817614748833,1351.0100757178463,1976.8017443876,1754.5415209151713
..\HAM10000_images_part_1\ISIC_0028218.jpg,HAM10000_images_part_1,168.2971037037037,126.70966666666666,128.71176296296295,250.97616642628262,665.1793213703704,1090.9841045956653,1035.7712541807412
..\HAM10000_images_part_1\ISIC_0028219.jpg,HAM10000_images_part_1,216.25230370370372,192.46596666666667,205.55244444444443,183.4143280262826,285.2947750655556,547.3651236543211,433.30615540824715
..\HAM10000_images_part_1\ISIC_0028220.jpg,HAM10000_images_part_1,168.87990740740742,134.60132592592592,143.72105925925925,226.41834443587103,478.0678886122908,721.3478216927847,685.4067209797881
..\HAM10000_images_part_1\ISIC_0028221.jpg,HAM10000_images_part_1,185.3451074074074,109.97821851851852,110.41668148148148,421.26472680327845,1026.9152626041011,825.8235246911388,2012.959971621394
..\HAM10000_images_part_1\ISIC_0028222.jpg,HAM10000_images_part_1,116.4382074074074,104.50027407407407,108.0024037037037,4222.916352045872,3864.235118443402,3913.5543757036903,4025.339942991129
..\HAM10000_images_part_1\ISIC_0028223.jpg,HAM10000_images_part_1,150.75711851851852,112.16704814814815,142.1153925925926,250.86698636373117,347.1763208421263,372.913706771797,597.0719261183342
..\HAM10000_images_part_1\ISIC_0028224.jpg,HAM10000_images_part_1,218.6326222222222,166.12447407407407,163.96443333333335,93.38201875358024,427.74386176043896,587.343738715926,1008.4212368922891
..\HAM10000_images_part_1\ISIC_0028225.jpg,HAM10000_images_part_1,178.53203333333335,146.24433703703704,141.22314444444444,407.1324923840741,1034.5976660789986,1310.0379732235804,1190.5516991507984
..\HAM10000_images_part_1\ISIC_0028226.jpg,HAM10000_images_part_1,162.8904074074074,138.56427407407406,160.81415555555554,349.91420427846356,604.2408836582166,659.0444544350619,658.9697153065143
..\HAM10000_images_part_1\ISIC_0028227.jpg,HAM10000_images_part_1,185.4817962962963,138.4244888888889,141.2644148148148,659.043550106653,1085.2672684424692,1712.245892213114,1616.366924118395
..\HAM10000_images_part_1\ISIC_0028228.jpg,HAM10000_images_part_1,194.00841111111112,141.6155222222222,122.00263703703703,2169.569473697654,4247.688691653209,6056.244348601594,5081.668790363853
..\HAM10000_images_part_1\ISIC_0028229.jpg,HAM10000_images_part_1,148.94876666666667,116.28957777777778,125.52531481481482,237.32663810851852,422.85611508098765,477.2494776786695,568.0973607508856
..\HAM10000_images_part_1\ISIC_0028230.jpg,HAM10000_images_part_1,150.34152592592594,123.83454814814814,142.3565925925926,201.73940448636492,626.0955886476817,936.9623750562414,711.5374740246917
..\HAM10000_images_part_1\ISIC_0028231.jpg,HAM10000_images_part_1,201.1108925925926,144.8759037037037,141.10467407407407,719.7185954255007,1256.3870223314675,1999.9202063011805,2078.3799868132783
..\HAM10000_images_part_1\ISIC_0028232.jpg,HAM10000_images_part_1,221.5301814814815,151.00222592592593,145.99022962962962,88.59487426336077,576.0201987489576,716.2913341694924,1649.8129076717819
..\HAM10000_images_part_1\ISIC_0028233.jpg,HAM10000_images_part_1,158.5952074074074,133.5709740740741,145.76882962962964,1671.8820688829078,1895.8123552734014,2465.771945445048,2115.5461121975172
..\HAM10000_images_part_1\ISIC_0028234.jpg,HAM10000_images_part_1,224.31444074074074,140.95094444444445,152.4306222222222,911.8679751687106,1466.0973898487655,1689.503253390617,2716.771637405754
..\HAM10000_images_part_1\ISIC_0028235.jpg,HAM10000_images_part_1,172.48128888888888,142.51997407407407,153.77287407407408,882.552590635062,1027.346075110439,1636.3566434434017,1334.786539588037
..\HAM10000_images_part_1\ISIC_0028236.jpg,HAM10000_images_part_1,183.82964444444445,120.43158518518518,134.32788888888888,96.58274935506171,380.4437120057064,750.0409703580248,1149.3385858560523
..\HAM10000_images_part_1\ISIC_0028237.jpg,HAM10000_images_part_1,170.2823185185185,143.79116666666667,152.22222592592593,310.3202444022496,585.3689478981481,817.0521748971056,693.0283258573935
..\HAM10000_images_part_1\ISIC_0028238.jpg,HAM10000_images_part_1,215.65671481481482,176.05290740740742,181.48902222222222,168.8252552816324,372.1460415469821,744.3939757846914,735.726660042743
..\HAM10000_images_part_1\ISIC_0028239.jpg,HAM10000_images_part_1,229.08707407407408,132.3788925925926,136.95407037037037,666.5104477352536,1330.072399662538,1454.7069238024555,3135.084922468983
..\HAM10000_images_part_1\ISIC_0028240.jpg,HAM10000_images_part_1,188.15764074074073,89.57552222222222,93.0716,255.48291606352538,368.0810075050618,407.8714141807406,2429.5908676028102
..\HAM10000_images_part_1\ISIC_0028241.jpg,HAM10000_images_part_1,208.15443703703704,119.44402962962963,115.04396666666666,561.8889195719617,1147.2720895398622,1293.0398113766669,2840.5621211692605
..\HAM10000_images_part_1\ISIC_0028242.jpg,HAM10000_images_part_1,198.20948518518517,102.7554962962963,91.12583703703703,430.4753937349658,1266.8794253462827,1344.0089205956654,3315.3013210037475
